customernumber,date,salutation,title,domain,datecreated,newsletter,model,paymenttype,deliverytype,invoicepostcode,delivpostcode,voucher,advertisingdatacode,case,numberitems,gift,entry,points,shippingcosts,deliverydatepromised,deliverydatereal,weight,remi,cancel,used,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,target90
28763,13/09/2008,0,0,9,13/09/2008,0,2,2,0,45,45,1,,3,2,0,1,0,0,16/09/2008,15/09/2008,1261,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32977,13/09/2008,2,0,12,13/09/2008,1,1,2,0,50,,0,,3,1,0,0,0,1,30/09/2008,16/10/2008,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42043,14/09/2008,0,0,11,14/09/2008,0,1,2,0,26,,0,,5,7,0,0,0,0,16/09/2008,10/10/2008,2553,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
11233,14/09/2008,1,0,12,12/09/2008,0,1,1,1,6,,0,,3,1,0,1,0,0,16/09/2008,16/09/2008,415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9247,14/09/2008,1,0,4,14/09/2008,0,2,3,0,28,,1,,1,2,0,1,0,0,30/09/2008,27/09/2008,382,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46551,14/09/2008,0,0,12,14/09/2008,0,1,2,0,97,,0,BQ,2,3,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
29864,14/09/2008,0,0,12,14/09/2008,0,1,0,0,14,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,947,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
61277,14/09/2008,1,0,4,14/09/2008,1,1,2,0,98,,0,BR,4,2,0,0,0,0,29/10/2008,25/09/2008,118,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
32200,14/09/2008,0,0,9,14/09/2008,0,3,0,0,73,,0,,4,2,0,1,0,0,16/09/2008,15/09/2008,930,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
25651,14/09/2008,0,0,5,14/09/2008,0,2,0,0,50,,1,,1,2,0,1,0,0,16/09/2008,17/09/2008,1271,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
30397,14/09/2008,0,0,5,14/09/2008,0,2,2,0,50,,0,,3,1,0,1,0,0,16/09/2008,15/09/2008,718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27109,14/09/2008,0,0,8,14/09/2008,0,1,3,0,51,,0,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58679,14/09/2008,0,0,12,12/09/2008,0,2,0,0,50,,1,,1,2,0,1,0,0,16/09/2008,15/09/2008,1115,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17622,14/09/2008,1,0,9,14/09/2008,0,2,0,0,41,41,0,,4,2,0,1,0,0,16/09/2008,15/09/2008,1260,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
65227,14/09/2008,0,0,9,14/09/2008,0,2,0,0,51,,1,,1,1,0,1,0,1,29/09/2008,18/09/2008,390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52505,14/09/2008,1,0,4,14/09/2008,0,1,0,0,66,,0,BL,2,1,0,0,0,1,16/09/2008,15/09/2008,939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1888,14/09/2008,1,0,4,14/09/2008,0,1,3,0,67,,1,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6575,14/09/2008,0,0,9,14/09/2008,0,1,2,0,22,,0,BQ,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37911,14/09/2008,1,0,4,14/09/2008,0,1,1,1,71,,0,,4,2,0,1,0,0,16/09/2008,15/09/2008,669,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
61289,14/09/2008,2,0,9,14/09/2008,0,2,1,1,46,,0,,2,1,0,1,0,0,16/09/2008,16/09/2008,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42034,14/09/2008,0,0,4,14/09/2008,0,2,0,0,41,,1,,1,1,0,1,0,0,16/09/2008,15/09/2008,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
66136,14/09/2008,0,0,12,14/09/2008,0,1,0,0,38,,1,AR,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26120,14/09/2008,1,0,12,13/09/2008,0,2,2,0,47,,0,,2,1,0,1,0,1,16/09/2008,15/09/2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63077,14/09/2008,1,0,12,14/09/2008,1,2,0,0,44,,0,,2,1,0,1,0,1,16/09/2008,15/09/2008,326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13785,14/09/2008,1,0,12,14/09/2008,1,2,3,0,40,,0,,2,1,0,1,0,1,16/09/2008,15/09/2008,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5593,14/09/2008,2,0,4,14/09/2008,0,2,0,0,47,,1,,1,1,0,1,0,1,16/09/2008,15/09/2008,848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35197,14/09/2008,0,0,4,14/09/2008,0,1,0,0,58,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,421,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58284,14/09/2008,0,0,9,14/09/2008,1,1,0,0,96,,1,,3,3,0,0,0,0,16/09/2008,15/09/2008,1062,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
29320,14/09/2008,0,0,9,14/09/2008,0,2,0,0,45,,0,,3,3,0,1,0,1,30/09/2008,24/09/2008,691,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
13863,14/09/2008,1,0,4,14/09/2008,0,1,0,0,58,,0,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40872,14/09/2008,1,0,9,14/09/2008,1,2,3,0,58,,1,,3,2,0,1,0,0,16/09/2008,15/09/2008,1318,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32245,14/09/2008,0,0,9,14/09/2008,0,1,1,1,95,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,516,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4503,14/09/2008,1,0,9,14/09/2008,0,3,2,0,34,,0,,4,4,0,1,0,0,16/09/2008,15/09/2008,960,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
35603,14/09/2008,1,0,9,14/09/2008,0,1,2,0,22,,0,,3,3,0,0,0,0,16/09/2008,16/09/2008,352,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8212,14/09/2008,0,0,1,14/09/2008,0,1,0,0,26,,1,,3,2,0,0,0,0,16/09/2008,15/09/2008,1403,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
560,14/09/2008,0,0,9,14/09/2008,0,2,0,0,51,,1,,1,2,0,1,0,0,16/09/2008,15/09/2008,545,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21053,14/09/2008,1,0,12,14/09/2008,0,3,0,0,25,,0,,4,1,0,1,0,0,16/09/2008,15/09/2008,579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31529,14/09/2008,0,0,11,01/09/2008,0,3,0,0,64,,0,AQ,3,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34565,14/09/2008,1,0,3,14/09/2008,0,1,2,0,22,,0,,2,1,0,0,0,1,16/09/2008,15/09/2008,674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26977,14/09/2008,1,0,12,14/09/2008,0,1,0,0,73,,1,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49281,14/09/2008,0,0,12,14/09/2008,0,1,2,0,23,,1,AR,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56192,14/09/2008,1,0,8,14/09/2008,0,1,3,0,51,,0,,1,1,0,0,0,1,16/09/2008,15/09/2008,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18509,14/09/2008,1,0,4,14/09/2008,0,1,2,0,44,,0,,2,1,0,0,0,1,17/09/2009,12/11/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33145,14/09/2008,1,0,12,14/09/2008,0,1,1,1,45,,0,BC,4,1,0,0,0,0,16/09/2008,15/09/2008,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38551,14/09/2008,0,0,2,14/09/2008,0,3,1,1,14,,0,,3,2,0,1,0,0,16/09/2008,15/09/2008,790,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
57871,14/09/2008,1,0,7,14/09/2008,0,1,3,0,56,,0,,2,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45193,14/09/2008,1,0,9,14/09/2008,0,1,3,0,69,,1,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
40238,14/09/2008,2,0,4,12/04/2008,0,1,2,0,26,,0,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17987,14/09/2008,1,0,12,14/09/2008,0,1,3,0,38,,0,,3,1,0,0,0,0,30/09/2008,16/09/2008,858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1764,14/09/2008,0,0,9,14/09/2008,0,3,1,1,31,,0,,4,2,0,1,0,0,16/09/2008,15/09/2008,1228,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
56114,14/09/2008,0,0,4,14/09/2008,0,1,3,0,39,,1,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43716,14/09/2008,0,0,4,14/09/2008,0,1,0,0,81,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,808,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
64460,14/09/2008,0,0,11,14/09/2008,0,1,0,0,63,,0,,2,2,0,0,0,1,16/09/2008,15/09/2008,94,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
13363,14/09/2008,0,0,2,14/09/2008,0,2,0,0,58,,1,,1,2,0,1,0,0,29/09/2008,15/09/2008,997,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20096,14/09/2008,1,0,8,14/09/2008,0,3,1,1,77,,0,,4,1,0,1,0,0,16/09/2008,15/09/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22865,14/09/2008,0,0,9,14/09/2008,0,3,1,1,30,,0,,1,1,0,1,0,0,16/09/2008,15/09/2008,177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62133,14/09/2008,0,0,12,14/09/2008,0,3,1,1,24,,0,,2,1,0,1,0,0,16/09/2008,15/09/2008,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54493,14/09/2008,0,0,12,14/09/2008,0,1,0,0,46,,1,BD,3,2,0,0,0,0,16/09/2008,15/09/2008,181,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
56224,14/09/2008,1,0,8,14/09/2008,0,1,0,0,59,,0,BQ,3,1,0,0,0,0,16/09/2008,15/09/2008,686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64126,14/09/2008,1,0,9,14/09/2008,0,1,3,0,90,,0,,5,1,0,0,0,0,16/09/2008,15/09/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,14/09/2008,0,0,12,14/09/2008,0,1,0,0,28,,0,BO,2,1,0,0,0,1,16/09/2008,15/09/2008,334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25770,14/09/2008,0,0,12,14/09/2008,0,1,0,0,53,,0,,2,1,0,0,0,1,16/09/2008,15/09/2008,522,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42956,14/09/2008,0,0,2,14/09/2008,0,2,0,0,52,,1,,3,1,0,1,0,0,16/09/2008,15/09/2008,585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64446,14/09/2008,1,0,12,14/09/2008,0,1,3,0,22,,0,,2,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27300,14/09/2008,1,0,12,14/09/2008,0,1,3,0,64,,0,,2,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36998,14/09/2008,0,0,1,11/06/2008,0,3,1,1,31,,0,,4,4,0,1,0,0,29/09/2008,16/09/2008,932,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
33710,14/09/2008,1,0,12,14/09/2008,0,3,3,0,72,,0,BO,5,9,0,1,0,0,30/09/2008,16/09/2008,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
50204,14/09/2008,0,0,9,14/09/2008,0,1,3,0,60,,1,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3118,14/09/2008,0,0,12,14/09/2008,0,1,0,0,31,,0,,4,1,0,0,0,0,29/09/2008,16/10/2008,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21874,14/09/2008,1,0,8,14/09/2008,1,1,0,0,25,,0,,5,2,0,0,0,0,16/09/2008,15/09/2008,1401,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
56959,14/09/2008,0,0,1,14/09/2008,0,3,0,0,30,,0,,5,4,0,1,0,0,16/09/2008,15/09/2008,2024,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
41410,14/09/2008,0,0,8,14/09/2008,1,1,1,1,44,,0,AB,2,1,0,0,0,0,16/09/2008,15/09/2008,377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41873,14/09/2008,0,0,5,14/09/2008,0,1,3,0,53,,0,,4,1,0,0,0,0,16/09/2008,15/09/2008,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21494,14/09/2008,0,0,6,14/09/2008,0,1,3,0,21,,0,,3,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58081,14/09/2008,0,0,4,14/09/2008,0,1,0,0,55,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,738,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
12423,14/09/2008,0,0,4,14/09/2008,0,1,0,0,26,,0,,4,1,0,0,0,0,16/09/2008,15/09/2008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18007,14/09/2008,0,0,9,14/09/2008,0,1,1,1,90,,0,,4,1,0,0,0,0,16/09/2008,15/09/2008,482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13227,14/09/2008,0,0,4,14/09/2008,0,3,2,0,73,,0,,3,1,0,1,0,0,30/09/2008,23/09/2008,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10708,14/09/2008,0,0,9,14/09/2008,0,2,2,0,41,,0,,4,2,0,1,0,0,16/09/2008,15/09/2008,547,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
41128,14/09/2008,0,0,11,14/09/2008,0,1,1,1,41,,0,,2,1,0,0,0,0,30/09/2008,20/09/2008,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51036,14/09/2008,1,0,4,14/09/2008,0,1,1,1,89,,0,,1,1,0,0,0,0,16/09/2009,0000-00-00,409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36676,14/09/2008,1,0,12,14/09/2008,0,3,3,0,77,,0,,2,1,0,1,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19500,14/09/2008,0,0,0,14/09/2008,0,2,0,0,54,,1,,1,1,0,1,0,0,16/09/2008,15/09/2008,458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16155,14/09/2008,0,0,12,14/09/2008,0,1,1,1,18,,0,,1,1,0,0,0,0,29/09/2008,19/09/2008,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24064,14/09/2008,0,0,12,14/09/2008,0,2,0,0,44,,0,,4,3,0,1,0,0,16/09/2008,15/09/2008,1884,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
41536,14/09/2008,1,0,8,14/09/2008,0,3,0,0,65,,0,,4,2,0,1,0,0,16/09/2008,15/09/2008,1376,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12048,14/09/2008,1,0,9,14/09/2008,0,2,3,0,50,50,1,,2,2,0,1,0,0,05/12/2008,04/12/2008,1163,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20230,14/09/2008,1,0,12,14/09/2008,0,2,2,0,50,,1,,1,1,0,1,0,0,16/09/2008,15/09/2008,834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24714,14/09/2008,2,0,12,14/09/2008,1,1,0,0,4,,0,AB,2,1,0,0,0,1,16/09/2008,15/09/2008,709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48313,14/09/2008,1,0,9,14/09/2008,0,1,0,0,80,,0,BQ,4,5,0,0,0,0,30/09/2008,31/10/2008,1454,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
1018,14/09/2008,1,0,8,14/09/2008,0,1,0,0,96,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,179,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
56342,14/09/2008,0,0,9,14/09/2008,0,3,0,0,30,,0,,2,1,0,1,0,1,16/09/2008,15/09/2008,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
39371,14/09/2008,0,0,5,14/09/2008,0,3,0,0,22,22,0,,2,1,0,1,0,1,30/09/2008,17/09/2008,321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42891,14/09/2008,1,0,0,14/09/2008,1,1,0,0,57,,1,AR,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59427,14/09/2008,0,0,12,14/09/2008,0,1,0,0,8,,1,,1,1,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34888,14/09/2008,1,0,12,14/09/2008,0,3,1,1,22,,0,,1,1,0,1,0,0,16/09/2008,15/09/2008,324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28438,14/09/2008,0,0,3,14/09/2008,0,2,0,0,44,,1,BD,4,2,0,1,0,0,30/09/2008,23/09/2008,766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20348,15/09/2008,1,0,1,14/09/2008,0,2,2,0,51,,1,,1,1,0,1,0,0,17/09/2008,16/09/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60648,15/09/2008,2,0,12,15/09/2008,1,3,0,0,45,,0,,5,2,0,1,0,0,17/09/2008,19/09/2008,958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32236,15/09/2008,0,0,4,15/09/2008,0,2,3,0,31,,1,,1,3,0,1,0,0,16/09/2008,16/09/2008,778,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
45573,15/09/2008,0,0,12,15/09/2008,0,1,1,1,67,,0,AB,3,1,0,0,0,0,30/09/2008,24/09/2008,745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8743,15/09/2008,0,0,4,15/09/2008,0,2,0,0,52,,0,,2,1,0,1,0,1,16/09/2008,15/09/2008,226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1235,15/09/2008,0,0,12,15/09/2008,0,3,1,1,37,,0,,5,6,0,1,0,0,30/09/2008,17/09/2008,2224,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1
60815,15/09/2008,1,0,1,15/09/2008,0,1,0,0,53,,0,BR,4,3,0,0,0,0,17/09/2008,17/09/2008,832,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
34062,15/09/2008,0,0,9,15/09/2008,0,3,0,0,71,,0,,2,1,0,1,0,1,17/09/2008,16/09/2008,213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27736,15/09/2008,0,0,12,15/09/2008,0,1,0,0,66,,0,CA,2,1,0,0,0,1,16/09/2008,16/09/2008,835,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5216,15/09/2008,1,0,9,15/09/2008,0,2,0,0,52,,1,,1,3,0,1,0,0,17/09/2008,17/09/2008,1902,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
10791,15/09/2008,1,0,12,15/09/2008,0,1,0,0,22,,1,AR,1,1,0,0,0,0,17/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35126,15/09/2008,0,0,8,15/09/2008,0,1,2,0,32,,0,,2,1,0,0,0,1,17/09/2008,16/09/2008,367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16325,15/09/2008,2,0,12,15/09/2008,0,3,1,1,73,,0,,5,7,0,1,0,0,17/09/2008,16/09/2008,1918,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0
36125,15/09/2008,0,0,8,15/09/2008,0,1,0,0,55,,0,,4,1,0,0,0,0,18/09/2009,17/10/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15122,15/09/2008,1,0,4,15/09/2008,0,1,2,0,44,,1,AR,1,1,0,0,0,0,17/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16733,15/09/2008,0,0,9,15/09/2008,0,1,2,0,97,,0,BQ,4,6,0,0,0,0,30/09/2008,07/11/2008,2797,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
24368,15/09/2008,1,0,12,15/09/2008,0,3,1,1,50,,0,,5,1,0,1,0,0,17/09/2008,17/09/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23971,15/09/2008,1,0,9,15/09/2008,1,1,0,0,72,,0,,3,1,0,0,0,1,17/09/2008,16/09/2008,451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23284,15/09/2008,2,0,9,14/09/2008,0,1,0,0,42,,0,,3,1,0,0,0,0,17/09/2008,16/09/2008,892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11933,15/09/2008,1,0,9,15/09/2008,0,1,0,0,12,,1,AR,1,1,0,0,0,0,17/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60752,15/09/2008,0,0,11,15/09/2008,0,1,0,0,40,,0,,2,1,0,0,0,1,30/09/2008,19/09/2008,223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54983,15/09/2008,0,0,12,15/09/2008,0,3,0,0,24,,0,,4,1,0,1,0,0,16/09/2008,15/09/2008,458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20684,15/09/2008,1,0,8,15/09/2008,0,3,0,0,53,,0,,5,3,0,1,0,0,16/09/2008,15/09/2008,1656,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3591,15/09/2008,0,0,8,15/09/2008,0,3,2,0,90,,0,,3,1,0,1,0,0,17/09/2008,16/09/2008,912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12088,15/09/2008,1,0,4,15/09/2008,0,1,0,0,22,,0,,3,1,0,0,0,0,17/09/2008,16/09/2008,702,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
61814,15/09/2008,0,0,4,15/09/2008,0,1,0,0,85,,0,BR,4,5,0,0,0,0,30/09/2008,31/10/2008,1236,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
34732,15/09/2008,2,0,0,15/09/2008,0,1,0,0,22,,0,,4,2,0,0,0,0,16/09/2008,15/09/2008,794,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10026,15/09/2008,0,0,5,15/09/2008,0,3,1,1,38,,0,,4,2,0,1,0,0,17/09/2008,17/09/2008,423,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
23048,15/09/2008,2,0,1,15/09/2008,0,2,3,0,40,40,0,,3,1,0,1,0,0,16/09/2008,15/09/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60928,15/09/2008,1,0,8,15/09/2008,1,1,3,0,18,,0,BQ,2,1,0,0,0,0,17/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10481,15/09/2008,0,0,9,15/09/2008,0,1,0,0,86,,1,BQ,3,1,0,0,0,0,18/09/2009,18/09/2008,955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30043,15/09/2008,1,0,0,15/09/2008,0,1,2,0,1,,1,AR,1,1,0,0,0,0,17/09/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40162,15/09/2008,1,0,11,15/09/2008,0,1,0,0,12,,0,,4,5,0,0,0,0,16/09/2008,15/09/2008,2121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
15709,15/09/2008,0,0,9,15/09/2008,0,2,0,0,50,,1,,1,1,0,1,0,1,17/09/2008,16/09/2008,319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61267,15/09/2008,0,0,4,15/09/2008,1,1,0,0,84,,0,BQ,4,3,0,0,0,0,17/09/2008,18/09/2008,1556,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
34243,15/09/2008,1,0,1,15/09/2008,0,1,3,0,85,,0,,1,2,0,0,0,0,16/09/2008,0000-00-00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
54681,15/09/2008,2,0,12,15/09/2008,0,1,0,0,96,,0,AE,4,1,0,0,0,0,30/09/2008,19/09/2008,718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8013,15/09/2008,0,0,12,15/09/2008,0,1,0,0,70,,0,,2,1,0,0,0,1,17/09/2008,16/09/2008,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50950,15/09/2008,1,0,9,15/09/2008,0,3,1,1,71,,0,,1,1,0,1,0,0,18/09/2009,25/09/2008,382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32879,15/09/2008,1,0,8,15/09/2008,0,1,1,1,88,,0,,4,2,0,0,0,0,17/09/2008,16/09/2008,229,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
56126,15/09/2008,2,0,12,15/09/2008,0,3,1,1,65,,0,,4,3,0,1,0,0,16/09/2008,16/09/2008,926,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
7396,15/09/2008,0,0,8,15/09/2008,0,2,0,0,53,,1,,1,2,0,1,0,0,17/09/2008,16/09/2008,1029,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20513,15/09/2008,0,0,12,15/09/2008,0,2,1,1,50,,0,,4,1,0,1,0,0,17/09/2008,17/09/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10972,15/09/2008,0,0,1,15/09/2008,1,2,0,0,32,53,0,,3,1,0,1,0,0,27/10/2008,24/10/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48588,15/09/2008,1,0,4,15/09/2008,0,2,1,1,47,,0,BD,4,2,0,1,0,0,17/09/2008,17/09/2008,233,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
30005,15/09/2008,1,0,4,15/09/2008,0,1,2,0,16,,0,,3,1,0,0,0,1,17/09/2008,16/09/2008,384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35426,15/09/2008,0,0,11,15/09/2008,0,1,1,1,39,,0,,4,2,0,0,0,0,30/09/2008,26/09/2008,1096,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
